numero_processo,fluxo,worker_outcome,tst_resultado,tst_codigo,g1_resultado,g2_resultado,tem_g1,tem_g2
00109884720215150052,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10000132220225020004,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00104982520215150052,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00002584820235080004,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10009666320225020043,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00119524220165150011,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00201836620215040471,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00008153420205050421,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10005785920225020012,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10011065520225020445,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00218975320165040013,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00010076320225200005,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10006820320225020707,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00005160820225080129,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00203333620195040271,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10002318420225020025,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10000200520225020007,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00005137420215070013,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00114734720165030152,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01013517120165010561,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00008648120135020202,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10006168120225020041,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10007661820235020012,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10006601820225020036,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10005416220235020702,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10015777620225020702,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10010636120205020034,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00002087220215050037,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00000285820215050101,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00000294520145050018,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00123207320175030165,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00581008220095020411,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10007582920235020501,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01009787120215010009,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10010814120225020316,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10013367520225020032,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10013214320215020711,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00005768420215050133,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00004565120185050002,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10001468020225020710,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10001812720235020703,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00015316220145050036,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
10016632920225020029,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00110517720175030042,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10010231720225020711,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00004001520215100021,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00011425920205100802,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00005826020215050014,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00008766220185120034,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00210147920205040009,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00114450920135110008,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00013195920225120038,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00000485720105040232,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01018929720175010067,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00206093020215040002,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
10008522920235020031,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10004142220225020036,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00003990920235170007,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00210057520205040023,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00201686420225040018,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00207887720205040008,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10003628820215020447,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10006824620225020046,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10009582220215020302,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10005692120205020254,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00100814820195150018,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10013701320195020046,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00007256520225220103,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00113682620225150023,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00001458020205050005,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
10010933620195020033,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10001302720235020473,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00108652620225150113,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10013121020225020012,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00103472520225150149,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00116369320175030054,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10003276620225020715,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00002161920205050511,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
10009643720225020482,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00108788920215030114,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10002125620235020021,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00113313420215150152,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00008364320225100019,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00009631820185120034,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00002281120225090007,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00001888320235060231,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10018681020225020433,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10004540620205020446,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10014179320205020064,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00205604820205040026,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00205557520205040333,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00200945420195040005,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00207635420225040021,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00209061720205040020,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00027238120135020025,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00130388120175150021,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10012924420175020319,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00002989420135020441,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10015516020215020008,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10009743220215020057,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10008418020205020491,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01007091120175010223,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00209274920225040205,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00115563420145030152,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10007498320195020056,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01005198520215010036,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10011932720225020472,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10013992420205020080,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00009635020215170009,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00105812220215030037,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10006609120225020044,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00001591220235200015,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10017114120195020013,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10016885720225020606,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10007535720215020701,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10010255120205020001,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00008805520225090095,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00010166420225090091,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00008187320225090011,G2→TST,INDEFINIDO,Provido,237,,Provimento em Parte,False,True
00001440920215090245,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10011300920175020203,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10019318020225020612,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10015505520225020068,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
10012556920215020321,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10012593520215020086,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10011181720225020042,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10010489020225020012,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10001492920235020442,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00201940420215040372,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10006001020175020072,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10014307320225020371,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10011410820205020082,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
10005126620225020372,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00202991720195040027,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00109582920225150132,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00108850720165150152,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10001111720215020303,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00206848620205040234,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10005582820175020082,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10003573020215020362,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10002176620215020080,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10006668520225020501,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01002825020195010059,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10010810520225020716,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00003199320155050028,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00111059420215150001,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10000748120235020444,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10015208920225020433,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10005941120225020433,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00110914920215150086,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00005858920215060142,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10006512320225020047,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00005425720215050021,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00115768120215150043,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01019414320175010034,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00205745220215040008,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00203282220225040202,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10009087920225020069,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10016982920195020082,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10003680320205020004,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10003573820235020078,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00116105320215150044,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
01000173020215010010,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00008483920225110016,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10005544920175020386,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10008411420185020083,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00014778020145020036,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10001903120185020002,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00116356720195150034,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00013666620175120019,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00200725920215040511,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00102670520235150027,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00101955820225030036,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10006721720185020442,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10014831420215020719,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00105531720225180291,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00107343420165150122,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00105385520165030039,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00111110420215150001,G1→G2→TST,PERDEU,Provido,237,Procedência,Provimento,True,True
00005966620235130009,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00105655720225030094,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00000476620235050013,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00103946220225180004,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00104965420225180014,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10016992320225020433,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00106976220225030079,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00118376220195150028,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
10015295320175020004,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00209018920205040021,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00029509120145020007,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10011193720225020386,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10010727120215020718,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01005393120215010051,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10000616520205020613,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10008567120205020613,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10014752720225020032,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00104746120165150152,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00004778620175050026,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00101233020235030103,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01008340920225010027,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10002049820225020026,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00000649720225050511,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00202169420205040017,G1→G2→TST,PERDEU,Provido,237,Procedência,Provimento,True,True
10011198220225020371,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10000678220235020608,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00003311220235120003,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00000492620215050039,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00202137520205040006,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00205354820205040733,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00001415120235060412,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00004770720175050020,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00210815220225040404,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
10003901820225020707,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10004556620225020463,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10001757220215020385,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00006677620215050004,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00001582720235200015,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00009797820215220004,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10002439820205020371,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00001283820205050201,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
10002382620225020074,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00204979820215040022,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00001168120235100006,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10009549220215020719,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00006149520225050025,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00006190620215090005,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10011948720165020321,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00100208220235030051,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00104140220215030038,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01007690220175010023,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00006608120215230037,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10006889820225020322,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10014421920225020717,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10008895820215020441,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10012728720215020036,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00103360820225030156,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10003664820225020041,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00122236220175150093,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00116154420205150001,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00005145820215190261,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10019527720225020605,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00108207220215150043,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00119917520195150062,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10008211620215020019,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10004861420235020702,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10015036020165020046,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10002906720225020059,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10004158720215020441,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00002009420215050005,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10001506320175020041,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00002810920175050191,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00009852320225090001,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10010037820215020705,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00106913820225030020,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00004329120235210005,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00106957120225030086,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01004955620165010481,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00200696720225040124,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00206043520225040402,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00201681420195040004,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00006728320215050009,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00005247220225090673,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00012207920145050001,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10008272520205020062,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01002835520215010062,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01007331720205010067,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00110516920205150032,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10001910920215020035,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10008941720215020462,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00104166620205030018,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00117336920215150135,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00013503220225070034,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00003042020205050006,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00113035620215150026,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00115401320165030087,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00014106920155020040,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00106625220215150096,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00002721220215050028,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00006913720235190007,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00005987820215050025,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00001798320215100004,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
10007775020205020045,G2→TST,INDEFINIDO,Desprovido,242,,Desprovimento,False,True
00001664620235190010,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00110320620195030041,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00014607320165050009,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10007210620235020241,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00012891320175050032,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00002265320235090024,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00108563320225030005,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01012041520195010052,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10023243820175020205,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00108758620225150043,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00110894720215150032,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00105201620215150042,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00112850820225150153,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00116433520165150071,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00104832220225150052,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00112267320225150006,G2→TST,INDEFINIDO,Provido,237,,Provimento em Parte,False,True
00106421420215150047,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00114018420215150044,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00111609320225150006,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00121169820215150021,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00111293820215150126,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00119784520175150095,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00205508820225040331,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00103653320215150003,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00106700920205150114,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10002547620235020063,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
