numero_tst,numero_g1,trt_region,g1_codigo,g1_resultado,tst_resultado,tst_codigo,worker_outcome,core
00011026620205090071,00011026620205090071,UNKNOWN,221,Procedência em Parte,Desprovido,236,GANHOU,00011022020509
00010955020175090016,00010952820175090088,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00010952017509
00002681220205090670,00002684820205090658,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00002682020509
01003786120195010028,01003785820195010029,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,01003782019501
00001850820215090008,00001851020215090072,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00001852021509
00001854420205050011,00001854420205050011,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00001852020505
00006697520215100014,00006695120215100022,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00006692021510
01003470420175010063,01003477720175010071,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,01003472017501
01017896620175010075,01017890520175010063,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,01017892017501
00210057220195040003,00210056620195040102,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00210052019504
00208756420205040030,00208756520205040741,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00208752020504
01002683720215010046,01002685720215010007,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,01002682021501
00007441820185050028,00007449320185050003,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00007442018505
00208947920185040664,00208947920185040373,UNKNOWN,221,Procedência em Parte,Desprovido,236,GANHOU,00208942018504
00012161320185050612,00012161320185050612,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00012162018505
00118695920155010202,00118696020155010040,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00118692015501
01000297520215010323,01000297520215010323,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,01000292021501
00003632620195050464,00003638520195050024,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00003632019505
01005905820195010036,01005908320195010060,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,01005902019501
01005517420175010022,01005510720175010012,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,01005512017501
00204086620165040017,00204086620165040017,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00204082016504
00204915720215040292,00204915720215040292,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00204912021504
00206535720205040334,00206534620205040661,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00206532020504
00013312520175050012,00013311920175050014,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00013312017505
00008803420175050033,00008801520175050007,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00008802017505
00000741820175050641,00000741420175050222,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00000742017505
01008055520205010050,01008050920205010227,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,01008052020501
00202803720205040007,00202803820205040233,UNKNOWN,220,Improcedência,Provido,237,GANHOU,00202802020504
01013040220175010064,01013040220175010064,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,01013042017501
00001502020185100010,00001502020185100010,UNKNOWN,220,Improcedência,Provido,237,GANHOU,00001502018510
00017860520205100801,00017860520205100801,UNKNOWN,220,Improcedência,Provido,237,GANHOU,00017862020510
00009465820215100801,00009465520215100802,UNKNOWN,220,Improcedência,Provido,237,GANHOU,00009462021510
00206917420205040009,00206913220205040702,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00206912020504
00204113420195040205,00204113120195040012,UNKNOWN,221,Procedência em Parte,Desprovido,236,GANHOU,00204112019504
00001028420195050036,00001028620195050003,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00001022019505
00206158820195040331,00206153720195040251,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00206152019504
00011294220195110002,00011294220195110002,UNKNOWN,219,Procedência,Provido,237,PERDEU,00011292019511
00210442820185040028,00210440320185040004,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00210442018504
01007598320205010012,01007597520205010241,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,01007592020501
00020772820175090028,00020772820175090028,UNKNOWN,221,Procedência em Parte,Desprovido,236,GANHOU,00020772017509
00011552620215090002,00011550520215090009,UNKNOWN,219,Procedência,Provido,237,PERDEU,00011552021509
10001775020215020059,10001775120215020382,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10001772021502
10005854820175020005,10005858020175020059,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10005852017502
00010377820205090004,00010374820205090014,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00010372020509
00007804120195090084,00007807720195090654,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00007802019509
00004082920175050002,00004083820175050581,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00004082017505
10005450520205020444,10005452520205020502,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10005452020502
00009191220205100801,00009191220205100801,UNKNOWN,220,Improcedência,Provido,237,GANHOU,00009192020510
00003940220215090129,00003940220215090129,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00003942021509
00003868420215090659,00003862220215090130,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00003862021509
10010541620215020018,10010547720215020612,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10010542021502
10001953020215020008,10001955620215020064,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10001952021502
00001732620185090872,00001730220185090007,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00001732018509
10013345820195020017,10013343120195020026,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10013342019502
10017599820165020467,10017596520165020090,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10017592016502
10000641420205020712,10000644420205020605,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10000642020502
10014962320195020027,10014962320195020027,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10014962019502
00107573520205150123,00107573520205150123,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00107572020515
01002251820165010227,01002251820165010227,UNKNOWN,220,Improcedência,Provido,237,GANHOU,01002252016501
00101304920225150062,00101304920225150062,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00101302022515
00003735220215050027,00003735220215050027,UNKNOWN,221,Procedência em Parte,Desprovido,236,GANHOU,00003732021505
00002247920215130012,00002247920215130012,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00002242021513
00108012820215030002,00108012820215030002,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00108012021503
00003458220205050039,00003451820205050028,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00003452020505
10017190520195020082,10017190520195020082,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10017192019502
10006360820225020321,10006367720225020201,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10006362022502
01004620420175010070,01004620420175010070,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,01004622017501
00201958820165040331,00201958820165040331,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00201952016504
10012137520205020702,10012137520205020702,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10012132020502
00007924120185090003,00007924120185090003,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00007922018509
00001870520215090096,00001878120215090006,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00001872021509
00134310620165150097,00134310620165150097,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00134312016515
00000940220155090242,00000940220155090242,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00000942015509
00000384020215100012,00000384020215100012,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00000382021510
10006397720215020068,10006397720215020068,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10006392021502
00206032120215040811,00206032120215040811,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00206032021504
10001263720225020016,10001260420225020027,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10001262022502
10011376020175020054,10011373820175020708,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10011372017502
10012798820215020033,10012797020215020039,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10012792021502
00104165020215150001,00104163820215150102,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00104162021515
00105839220175150135,00105839220175150135,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00105832017515
00109264520205150083,00109268820205150101,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00109262020515
00003558020205050022,00003556220205050028,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00003552020505
00104750320215150142,00104756720215150056,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00104752021515
00004742920205060017,00004742920205060017,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00004742020506
00112735720215150014,00112739320215150099,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00112732021515
00000694220165090019,00000697820165090007,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00000692016509
10008599320175020075,10008598520175020013,UNKNOWN,220,Improcedência,Provido,237,GANHOU,10008592017502
00108490920225030145,00108494920225030067,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00108492022503
00201945620175040012,00201946620175040332,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00201942017504
00200164820155040022,00200164820155040022,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00200162015504
00102895520205150096,00102899820205150017,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00102892020515
00104037020205150006,00104031220205150090,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00104032020515
00005399420205190006,00005399420205190006,UNKNOWN,221,Procedência em Parte,Desprovido,236,GANHOU,00005392020519
10000226120215020022,10000221720215020069,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,10000222021502
00010449720215090016,00010449720215090016,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00010442021509
00203164920205040405,00203163520205040733,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00203162020504
00014113220165050009,00014113220165050009,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00014112016505
10009653620205020015,10009655820205020719,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10009652020502
00001963520195050132,00001965320195050611,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00001962019505
10009804020185020511,10009804020185020511,UNKNOWN,221,Procedência em Parte,Desprovido,236,GANHOU,10009802018502
10000450520215020443,10000454920215020202,UNKNOWN,219,Procedência,Provido,237,PERDEU,10000452021502
00001339720215090594,00001334620215090029,UNKNOWN,219,Procedência,Provido,237,PERDEU,00001332021509
01006440520195010301,01006440520195010301,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,01006442019501
00206414220205040205,00206412720205040016,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00206412020504
10003446620215020221,10003443320215020232,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10003442021502
01011755520165010541,01011756320165010021,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,01011752016501
10008440520205020501,10008440520205020501,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10008442020502
00005687420205050026,00005682520205050010,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00005682020505
00007099320205060017,00007098120205060312,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00007092020506
10008876920215020706,10008877920215020444,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10008872021502
10018186320215020612,10018186320215020612,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10018182021502
00112117420155030171,00112118820155030037,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00112112015503
00105278120185150084,00105272920185150069,UNKNOWN,219,Procedência,Provido,237,PERDEU,00105272018515
10007491420225020045,10007498820225020473,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10007492022502
10007908220215020443,10007908120215020314,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,10007902021502
10010461320215020059,10010467220215020492,UNKNOWN,219,Procedência,Provido,237,PERDEU,10010462021502
01009642620195010052,01009642820195010019,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,01009642019501
10005262620225020089,10005262620225020089,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10005262022502
10007668320215020013,10007660220215020331,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10007662021502
01002818720205010008,01002818720205010008,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,01002812020501
00210217120205040009,00210219220205040002,UNKNOWN,220,Improcedência,Provido,237,GANHOU,00210212020504
00101421120225150047,00101427320225150091,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00101422022515
00101224520205150126,00101224520205150126,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00101222020515
10009261920215020075,10009261920215020075,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10009262021502
10008021220225020007,10008028220225020501,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10008022022502
01004410520185010034,01004410520185010034,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,01004412018501
01004253320185010040,01004255020185010002,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,01004252018501
00001425620205050028,00001426520205050122,UNKNOWN,220,Improcedência,Provido,237,GANHOU,00001422020505
10004799720215020441,10004794920215020263,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,10004792021502
00117396420205150021,00117396420205150021,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00117392020515
00011268220165050027,00011268220165050027,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00011262016505
00206448420185040231,00206443220185040022,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00206442018504
10021887020165020433,10021887520165020011,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10021882016502
10011407920225020073,10011406620225020433,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10011402022502
10003589220225020034,10003585320225020241,UNKNOWN,221,Procedência em Parte,Desprovido,236,GANHOU,10003582022502
00203851720215040221,00203852320215040122,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00203852021504
10015334520215020006,10015334120215020072,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10015332021502
10006967620205020312,10006963720205020034,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10006962020502
00010680620175090004,00010680620175090004,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00010682017509
00004457520215050015,00004459220215050462,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00004452021505
00000459720225050024,00000456320225050003,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00000452022505
00000215720175050020,00000215720175050020,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00000212017505
00013449420175050021,00013449420175050021,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00013442017505
00103835320215030176,00103835520215030143,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00103832021503
00008551020195060005,00008558720195060141,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00008552019506
00106101620215150077,00106106820215150092,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00106102021515
00105388820195150080,00105386820195150119,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00105382019515
00105756220205150054,00105756220205150054,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00105752020515
00001506620205050017,00001506620205050017,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00001502020505
00002883820225120059,00002883820225120059,UNKNOWN,220,Improcedência,Provido,237,GANHOU,00002882022512
10003739020215020262,10003733120215020605,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10003732021502
10000423420225020049,10000424920225020044,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10000422022502
00109480320175150021,00109480320175150021,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00109482017515
00005920420185060331,00005920420185060331,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00005922018506
10010330420215020612,10010334520215020372,UNKNOWN,221,Procedência em Parte,Desprovido,236,GANHOU,10010332021502
00202897420195040252,00202897420195040252,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00202892019504
10010795120205020022,10010792920205020385,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10010792020502
00215010720155040015,00215010720155040015,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00215012015504
00201640420205040016,00201649820205040211,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00201642020504
10014970820225020090,10014974320225020434,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,10014972022502
00010411620215060182,00010411620215060182,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00010412021506
10009807220215020046,10009807220215020046,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10009802021502
00010234320205090021,00010237920205090009,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00010232020509
00002636820225090007,00002636820225090007,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00002632022509
00009207620195090892,00009207620195090892,UNKNOWN,221,Procedência em Parte,Desprovido,236,GANHOU,00009202019509
00208122020215040025,00208122620215040702,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00208122021504
00201491620175040024,00201492820175040020,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00201492017504
10000490520215020714,10000492320215020029,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10000492021502
10002525720165020482,10002527920165020604,UNKNOWN,221,Procedência em Parte,Desprovido,236,GANHOU,10002522016502
00207844620215040221,00207841820215040004,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00207842021504
00108904320215150026,00108905820215150021,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00108902021515
00107600620185150108,00107604120185150064,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00107602018515
10014047020195020051,10014048220195020435,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10014042019502
00204245820215040271,00204245820215040271,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00204242021504
10010695120225020017,10010698120225020007,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10010692022502
00205648120215040016,00205649620215040011,UNKNOWN,220,Improcedência,Provido,237,GANHOU,00205642021504
00002254820215090021,00002252520215090643,UNKNOWN,221,Procedência em Parte,Desprovido,236,GANHOU,00002252021509
00103273520215150063,00103273520215150063,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00103272021515
00202232220205040006,00202235820205040382,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00202232020504
00107079120215150052,00107071520215150142,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00107072021515
00206249020205040371,00206240920205040204,UNKNOWN,220,Improcedência,Provido,237,GANHOU,00206242020504
00207250920215040011,00207250920215040011,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00207252021504
00204552520205040203,00204552520205040203,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00204552020504
10012618020215020061,10012618020215020061,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10012612021502
10011948720195020384,10011942220195020050,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10011942019502
10005056520215020063,10005052520215020432,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10005052021502
00002791520185050026,00002791520185050026,UNKNOWN,220,Improcedência,Provido,237,GANHOU,00002792018505
10008894820225020433,10008894820225020433,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10008892022502
00004861520175050037,00004864820175050026,UNKNOWN,219,Procedência,Provido,237,PERDEU,00004862017505
10007960920205020384,10007964720205020048,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10007962020502
10001511220225020061,10001517420225020008,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10001512022502
10008518520195020386,10008511420195020054,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10008512019502
10010959320215020434,10010956420215020088,UNKNOWN,220,Improcedência,Provido,237,GANHOU,10010952021502
10013742120215020712,10013742120215020712,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10013742021502
00113545320215150063,00113548220215150021,UNKNOWN,219,Procedência,Provido,237,PERDEU,00113542021515
00211392420195040028,00211395120195040019,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00211392019504
10012317120215020311,10012312120215020069,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10012312021502
00001600420215200003,00001600420215200003,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00001602021520
00200037120225040291,00200037120225040291,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00200032022504
01000421020215010021,01000428120215010062,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,01000422021501
10006686420215020089,10006681020215020204,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,10006682021502
00105739220215150075,00105739220215150075,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00105732021515
00116903020155010266,00116905920155010030,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00116902015501
00203344120215040662,00203342420215040021,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00203342021504
00005073020215050011,00005077620215050222,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00005072021505
00107531020205150022,00107536420205150101,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00107532020515
10001640720225020612,10001640720225020612,UNKNOWN,219,Procedência,Provido,237,PERDEU,10001642022502
00100130220225150113,00100132720225150137,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00100132022515
01007336420175010247,01007335220175010057,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,01007332017501
00101702320225030108,00101708020225030186,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00101702022503
01014566920175010284,01014564520175010001,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,01014562017501
00010469520195190004,00010469520195190004,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00010462019519
00007759220215230008,00007759220215230008,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00007752021523
00206439820195040123,00206430220195040252,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00206432019504
00002828120215090016,00002828120215090016,UNKNOWN,221,Procedência em Parte,Desprovido,236,GANHOU,00002822021509
10013164320205020036,10013164620205020714,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10013162020502
10009069220205020065,10009068820205020713,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10009062020502
10012698420185020086,10012696320185020481,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10012692018502
10001342920195020045,10001343520195020043,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,10001342019502
00110467120215150045,00110467120215150045,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00110462021515
00101592620205150109,00101594920205150069,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00101592020515
00102458820225150056,00102453420225150074,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00102452022515
10015019720215020472,10015011220215020468,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,10015012021502
00103356720215150077,00103358820215150070,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00103352021515
10011687220215020076,10011685820215020501,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,10011682021502
10007337020195020011,10007337820195020073,UNKNOWN,220,Improcedência,Provido,237,GANHOU,10007332019502
00006053820195060017,00006052020195060411,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00006052019506
00004455320215090245,00004452320215090643,UNKNOWN,221,Procedência em Parte,Desprovido,236,GANHOU,00004452021509
00001899420195090661,00001899420195090661,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00001892019509
00007189820225130014,00007181620225130009,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00007182022513
00004832420215190007,00004832420215190007,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00004832021519
00001008820175190006,00001008820175190006,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00001002017519
10004043520225020211,10004043120225020471,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10004042022502
10011552320215020707,10011554420215020021,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,10011552021502
01005339320205010007,01005339320205010007,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,01005332020501
00004796520185200006,00004796520185200006,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00004792018520
00021019720175090661,00021019720175090661,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00021012017509
00004352420205090122,00004352420205090122,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00004352020509
10011245120195020261,10011246720195020482,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10011242019502
10002581720225020074,10002581720225020074,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10002582022502
00004967520195060291,00004967520195060291,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00004962019506
00004113620215050101,00004111820215050010,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00004112021505
00011993720155090008,00011994920155090004,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00011992015509
10005630220215020085,10005630220215020085,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10005632021502
10008254920175020001,10008256620175020254,UNKNOWN,221,Procedência em Parte,Desprovido,236,GANHOU,10008252017502
10009129420215020605,10009122720215020013,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10009122021502
00006643620215130025,00006643620215130025,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00006642021513
00001355420215050020,00001359620215050491,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00001352021505
10013828120185020201,10013823320185020605,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10013822018502
01005848320195010284,01005848320195010284,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,01005842019501
10013537920205020712,10013532320205020084,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10013532020502
00007027620225080114,00007027620225080114,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00007022022508
10007441920225020521,10007446720225020311,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10007442022502
00110078820205150084,00110071320205150012,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00110072020515
00100057220215150044,00100052720215150059,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00100052021515
00006831620215090684,00006832920215090130,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00006832021509
00005391220205090091,00005397820205090651,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00005392020509
01005850820195010401,01005850820195010401,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,01005852019501
01008467420175010002,01008465020175010204,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,01008462017501
00202027820225040005,00202027820225040005,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00202022022504
00012879120175060201,00012879120175060201,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00012872017506
00005178020225060312,00005178020225060312,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00005172022506
10007684220205020610,10007688720205020401,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10007682020502
10007562720205020384,10007568920205020719,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,10007562020502
10005698620215020027,10005698620215020221,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10005692021502
10013538820195020203,10013538520195020010,UNKNOWN,220,Improcedência,Provido,237,GANHOU,10013532019502
10008098920205020066,10008097220205020492,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,10008092020502
00110317220225030087,00110317220225030087,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00110312022503
